Date,Branch,Location,Feeder,Category,Fault,Areas Affected,Peak Generation,Daily Energy Generation,Lowest Energy Generation,Daily Energy Sent,6:00 Generation,Highest System Frequency,Lowest System Frequency,Highest Voltage Recorded,Lowest Voltage Recorded,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2022-04-23,Shomolu,OWORO,Not Specified,DT,OUTAGE ON KOLA OLADUNJOYE 500KVA DT,11 OGUDUINJ T2 ORIOLA,4237.026213801703,93240.9069351556,3274.4795719569097,92155.65721034004,3994.508271694246,51.0323315477536,49.079494475106046,360.7466892665948,299.9374332354658,"6.532954, 3.36739",2022-04-23,34.0,25.0,29.0,42.1,25.0,33.6,25.1,80.7,0.0,0,0.0,rain,0.0,0.0,23.0,20.5,202.8,1009.9,42.6,10.0,282.2,24.3,10,30.0,2022-04-23T06:35:37,2022-04-23T18:54:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2022-04-23,Shomolu,OWORO,Not Specified,DT,OUTAGE ON KOLA OLADUNJOYE 500KVA DT,11 OGUDUINJ T2 ORIOLA,4237.026213801703,93240.9069351556,3274.4795719569097,92155.65721034004,3994.508271694246,51.0323315477536,49.079494475106046,360.7466892665948,299.9374332354658,"6.532954, 3.36739",2022-04-23,34.0,25.0,29.0,42.1,25.0,33.6,25.1,80.7,0.0,0,0.0,rain,0.0,0.0,23.0,20.5,202.8,1009.9,42.6,10.0,282.2,24.3,10,30.0,2022-04-23T06:35:37,2022-04-23T18:54:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2022-04-24,Abule Egba,ADIYAN,11 KV,Feeder,PROLONGED OUTAGE AFFECTING CUSTOMERS ON OPEILU 11KV FEEDER,OPEILU,4092.7,87600.87,2561.3,86450.66,3993.0,51.54,49.03,364.0,300.0,"6.532954, 3.36739",2022-04-24,28.0,22.0,25.6,32.7,22.0,27.2,24.0,90.9,28.0,100,4.17,rain,0.0,0.0,74.2,46.4,146.9,1010.0,61.8,9.6,200.4,17.4,9,60.0,2022-04-24T06:35:16,2022-04-24T18:54:13,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2022-04-25,Akowonjo,DOPEMU,33 KV,Feeder,OUTAGE ON DUNLOP 33KV,"KOWONJO ROUND AROUND, CENENT, AJAYI FARM, MANGORO AREA, CAPITOL ROAD, OLAYIWOLA STREET, UNION ROAD, IKUOMOLA STREET",4193.8,93703.05,3456.4,92490.08,3867.2,51.246,49.028,367.0,300.0,"6.532954, 3.36739",2022-04-25,32.0,23.0,27.9,39.2,23.0,31.5,24.0,80.9,0.0,0,0.0,,0.0,0.0,24.5,22.3,155.7,1009.5,52.2,10.5,299.1,25.9,10,60.0,2022-04-25T06:34:56,2022-04-25T18:54:13,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2022-04-26,Abule Egba,AKUTE,33 KV,Feeder,AKUTE 33KV FEEDER ON FAULT,AKUTE,4342.0,93758.65,3190.3,92549.11,4354.0,51.219,49.01,360.0,300.0,"6.532954, 3.36739",2022-04-26,33.0,24.0,28.4,42.1,24.0,32.0,23.8,77.2,0.0,0,0.0,,0.0,0.0,81.7,38.9,145.3,1009.8,42.1,9.7,215.6,18.6,10,60.0,2022-04-26T06:34:36,2022-04-26T18:54:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2022-04-26,Ikeja,OJODU,Not Specified,Planned,EMERGENCY OUTAGE,OJODU,4342.0,93758.65,3190.3,92549.11,4354.0,51.219,49.01,360.0,300.0,"6.532954, 3.36739",2022-04-26,33.0,24.0,28.4,42.1,24.0,32.0,23.8,77.2,0.0,0,0.0,,0.0,0.0,81.7,38.9,145.3,1009.8,42.1,9.7,215.6,18.6,10,60.0,2022-04-26T06:34:36,2022-04-26T18:54:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2022-04-27,,,,,None,,4365.68,98486.88,3238.4,97112.61,3469.8,51.184,49.788,361.0,300.0,"6.532954, 3.36739",2022-04-27,33.0,23.0,28.7,40.6,23.0,32.9,24.4,78.4,0.0,0,0.0,,0.0,0.0,66.6,33.5,177.9,1010.1,68.3,10.5,254.5,22.0,9,60.0,2022-04-27T06:34:17,2022-04-27T18:54:13,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-04-28,Ikeja,OJODU,Not Specified,Planned,FAULT,RIVER VALLEY AND EXPRESS,4357.5,91709.14,3169.9,90375.81,4438.1,51.123,49.475,361.0,290.0,"6.532954, 3.36739",2022-04-28,31.0,23.0,26.5,37.7,23.0,29.0,23.5,84.4,24.0,100,4.17,rain,0.0,0.0,32.0,18.4,303.8,1011.0,53.3,7.5,121.0,10.4,5,30.0,2022-04-28T06:33:59,2022-04-28T18:54:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
2022-04-28,Shomolu,OWORO,11 KV,Feeder,WESTEX 11KV FEEDER ON FAULT,WESTEX,4357.5,91709.14,3169.9,90375.81,4438.1,51.123,49.475,361.0,290.0,"6.532954, 3.36739",2022-04-28,31.0,23.0,26.5,37.7,23.0,29.0,23.5,84.4,24.0,100,4.17,rain,0.0,0.0,32.0,18.4,303.8,1011.0,53.3,7.5,121.0,10.4,5,30.0,2022-04-28T06:33:59,2022-04-28T18:54:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
2022-04-29,Shomolu,MAGODO,33 KV,Feeder,FAULT AFFECTING A PORTION OF OPIC 33KV FEEDER,OPIC  33 ALAUSATCN OPIC CHELSEA 33 ALAUSATCN OPIC ISHERI OLOFIN 2 33 ALAUSATCN OPIC ISHERI OLOFIN 1 33 ALAUSATCN OPIC HARMONY VILLAS 33 ALAUSATCN OPIC WIHU LTD 1 33 ALAUSATCN OPIC SINOPOLY 33 ALAUSATCN OPIC GREAT SINO 33 ALAUSATCN OPIC GOLDEN SPRING HOTEL 33 ALAUSATCN OPIC GERADISCO 33 ALAUSATCN OPIC DYNASTY FURNITURE COMPANY 33 ALAUSATCN OPIC COREANA NIG. LTD. 33 ALAUSATCN OPIC B.A. KHOLON NIG LTD,4438.1,98207.03,3593.8,96848.67,4216.9,51.122,49.833,357.0,300.0,"6.532954, 3.36739",2022-04-29,34.0,24.8,27.9,40.7,24.8,30.6,23.3,76.9,0.0,0,0.0,,0.0,0.0,18.7,20.5,133.0,1010.9,49.8,10.4,285.4,24.6,10,30.0,2022-04-29T06:33:41,2022-04-29T18:54:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-04-29,Abule Egba,FAGBA,Not Specified,Feeder,FAULT AFFECTING 11-AGEGEINJ-T1-OKO OBA-ORONA 2,OKO OBA,4438.1,98207.03,3593.8,96848.67,4216.9,51.122,49.833,357.0,300.0,"6.532954, 3.36739",2022-04-29,34.0,24.8,27.9,40.7,24.8,30.6,23.3,76.9,0.0,0,0.0,,0.0,0.0,18.7,20.5,133.0,1010.9,49.8,10.4,285.4,24.6,10,30.0,2022-04-29T06:33:41,2022-04-29T18:54:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-04-29,Abule Egba,AKUTE,Not Specified,Feeder,FAULT/DEFECTS AFFECTING JEHOVAH SHALOM 2 ON JOLASCO 11KV FEEDER,JOLASCO,4438.1,98207.03,3593.8,96848.67,4216.9,51.122,49.833,357.0,300.0,"6.532954, 3.36739",2022-04-29,34.0,24.8,27.9,40.7,24.8,30.6,23.3,76.9,0.0,0,0.0,,0.0,0.0,18.7,20.5,133.0,1010.9,49.8,10.4,285.4,24.6,10,30.0,2022-04-29T06:33:41,2022-04-29T18:54:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-04-30,,,,,None,,4288.689480422565,95735.9536845227,3418.358522710718,94664.6875929013,4069.958146941209,51.00289184589604,49.31030023672777,359.66101652528386,299.3061309993283,"6.532954, 3.36739",2022-04-30,33.0,23.1,27.6,39.3,23.1,30.6,23.4,78.9,0.0,0,0.0,,0.0,0.0,18.0,16.6,205.4,1012.4,38.4,10.0,261.6,22.6,9,30.0,2022-04-30T06:33:24,2022-04-30T18:54:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-05-01,,,,,None,,4446.8,99701.1,3699.0,98358.4,4201.2,50.594,48.99,360.0,300.0,"6.532954, 3.36739",2022-05-01,33.0,25.8,29.0,42.1,25.8,34.1,25.4,81.6,0.0,0,0.0,,0.0,0.0,22.3,18.4,196.7,1012.8,61.4,10.6,285.3,24.5,10,60.0,2022-05-01T06:33:07,2022-05-01T18:54:17,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-05-02,,,,,None,,4284.767378570713,95477.01794424244,3432.125960488496,94502.87327679018,4055.513735512638,50.84454146763819,49.22197277033665,359.44100548369386,299.84172928992655,"6.532954, 3.36739",2022-05-02,32.0,25.0,28.3,39.2,25.0,31.8,24.9,82.9,0.0,0,0.0,,0.0,0.0,31.3,18.4,187.2,1012.4,57.0,9.6,252.0,21.7,9,60.0,2022-05-02T06:32:51,2022-05-02T18:54:20,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2022-05-03,,,,,None,,4291.88,100217.06,3975.5,98759.26,4077.6,50.481,49.132,358.0,300.0,"6.532954, 3.36739",2022-05-03,33.0,24.9,28.5,42.3,24.9,32.6,25.0,82.2,0.0,0,0.0,,0.0,0.0,25.9,22.3,202.1,1011.1,47.9,9.3,285.3,24.6,9,30.0,2022-05-03T06:32:36,2022-05-03T18:54:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2022-05-04,Akowonjo,AYOBO,Not Specified,Human,VANDALIZED 11-AYETOROINJ-T1-BADA-IJAN ROAD,11 AYETOROINJ T1 BADA IJAN ROAD,4094.9585664686815,92274.95394011257,3416.687044473456,90747.47465810916,3275.3593389859398,50.83760039604737,49.21037487201566,358.91144606719627,299.9750626232599,"6.532954, 3.36739",2022-05-04,32.8,23.0,27.5,39.2,23.0,30.3,23.7,81.2,13.0,100,8.33,rain,0.0,0.0,22.7,19.8,187.0,1011.6,48.5,11.6,285.3,24.6,10,30.0,2022-05-04T06:32:21,2022-05-04T18:54:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-04,Akowonjo,AYOBO,Not Specified,Transformer (N/S),BURNT 11-AYETOROINJ-ITELE-AYOLO XLPE CABLE,11 AYETOROINJ ITELE AYOLO,4094.9585664686815,92274.95394011257,3416.687044473456,90747.47465810916,3275.3593389859398,50.83760039604737,49.21037487201566,358.91144606719627,299.9750626232599,"6.532954, 3.36739",2022-05-04,32.8,23.0,27.5,39.2,23.0,30.3,23.7,81.2,13.0,100,8.33,rain,0.0,0.0,22.7,19.8,187.0,1011.6,48.5,11.6,285.3,24.6,10,30.0,2022-05-04T06:32:21,2022-05-04T18:54:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-04,Akowonjo,AYOBO,Not Specified,Transformer (N/S),BURNT 11-AYETOROINJ-ITELE-AYOLO XLPE CABLE,11 AYETOROINJ ITELE AYOLO,4094.9585664686815,92274.95394011257,3416.687044473456,90747.47465810916,3275.3593389859398,50.83760039604737,49.21037487201566,358.91144606719627,299.9750626232599,"6.532954, 3.36739",2022-05-04,32.8,23.0,27.5,39.2,23.0,30.3,23.7,81.2,13.0,100,8.33,rain,0.0,0.0,22.7,19.8,187.0,1011.6,48.5,11.6,285.3,24.6,10,30.0,2022-05-04T06:32:21,2022-05-04T18:54:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-04,Akowonjo,ORILE-AGEGE,Not Specified,Transformer (N/S),PROLONGED OUTAGE ON 11-AGEGEINJ-T3-PEN CINEMA,AGEGE PEN CINEMA,4094.9585664686815,92274.95394011257,3416.687044473456,90747.47465810916,3275.3593389859398,50.83760039604737,49.21037487201566,358.91144606719627,299.9750626232599,"6.532954, 3.36739",2022-05-04,32.8,23.0,27.5,39.2,23.0,30.3,23.7,81.2,13.0,100,8.33,rain,0.0,0.0,22.7,19.8,187.0,1011.6,48.5,11.6,285.3,24.6,10,30.0,2022-05-04T06:32:21,2022-05-04T18:54:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-05,,,,,None,,3925.0,89141.28,3434.04,87772.43,2702.6,50.84,49.1,357.0,300.0,"6.532954, 3.36739",2022-05-05,33.0,23.0,27.6,40.6,23.0,31.3,24.0,81.6,0.0,0,0.0,,0.0,0.0,22.0,22.3,208.3,1011.9,45.9,10.0,291.3,25.1,10,30.0,2022-05-05T06:32:07,2022-05-05T18:54:29,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2022-05-06,Akowonjo,ABORU,Not Specified,Notification,CNN MESSAGE TO ARIGBANLA 11KV CUSTOMERS,ARIGBANLA,4068.9,79054.83,2265.1,77715.09,3724.6,51.47,49.339,364.0,300.0,"6.532954, 3.36739",2022-05-06,27.7,22.0,25.5,31.3,22.0,26.4,23.5,89.0,48.0,100,8.33,rain,0.0,0.0,38.2,20.5,105.3,1011.9,58.0,10.3,35.2,3.0,2,60.0,2022-05-06T06:31:53,2022-05-06T18:54:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2022-05-06,Shomolu,ILUPEJU,Not Specified,Human,FALLEN POLES ON FEEDER,11 ILUPEJUINJ T3 COKER SURA MOGAJI 1 11 ILUPEJUINJ T3 COKER SURA MOGAJI 2 11 ILUPEJUINJ T3 COKER OBA ADETONA 11 ILUPEJUINJ T3 COKER KEHINDE AKAMO 11 ILUPEJUINJ T3 COKER TRAFFIC LIGHT 11 ILUPEJUINJ T3 COKER SERE CLOSE 11 ILUPEJUINJ T3 COKER AYODELE OJO 11 ILUPEJUINJ T3,4068.9,79054.83,2265.1,77715.09,3724.6,51.47,49.339,364.0,300.0,"6.532954, 3.36739",2022-05-06,27.7,22.0,25.5,31.3,22.0,26.4,23.5,89.0,48.0,100,8.33,rain,0.0,0.0,38.2,20.5,105.3,1011.9,58.0,10.3,35.2,3.0,2,60.0,2022-05-06T06:31:53,2022-05-06T18:54:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2022-05-07,Abule Egba,FAGBA,Not Specified,Notification,NOTIFICATION TO CUSTOMERS (AMUSAN HVDS 6),OKO OBA,3833.3,88070.57,3396.1,86727.33,3591.3,50.469,49.247,356.0,300.0,"6.532954, 3.36739",2022-05-07,33.0,23.0,27.3,40.6,23.0,30.3,23.9,82.9,0.0,0,0.0,,0.0,0.0,27.7,24.1,198.0,1011.7,43.7,7.6,118.6,10.3,5,10.0,2022-05-07T06:31:41,2022-05-07T18:54:38,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2022-05-08,,,,,None,,3971.4,87806.43,3485.4,86508.15,3653.8,50.623,49.657,357.0,300.0,"6.532954, 3.36739",2022-05-08,33.0,25.0,28.4,40.6,25.0,32.4,25.0,82.8,0.0,0,0.0,,0.0,0.0,23.0,25.9,207.9,1010.6,42.2,8.1,269.3,23.3,9,60.0,2022-05-08T06:31:29,2022-05-08T18:54:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2022-05-09,,,,,None,,3953.6228121145614,87607.0340707012,3312.0413946547333,86219.23361227052,3706.5251884226072,50.75981482862519,49.17274287382638,357.67466133278805,299.9750626232599,"6.532954, 3.36739",2022-05-09,33.0,24.0,28.8,42.1,24.0,33.1,24.3,77.5,0.1,100,4.17,rain,0.0,0.0,29.9,25.9,229.7,1010.6,47.4,15.3,285.4,24.6,9,60.0,2022-05-09T06:31:17,2022-05-09T18:54:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-10,Akowonjo,GOWON-ESTATE,,Human,FALLEN HT WOODEN POLE AT AKINYELE BUS STOP GOWON ESTATE UT,AKINYELE BUS STOP GOWON ESTATE UT,3990.7,86766.83,3431.4,85444.85,3828.4,50.534,49.123,358.0,300.0,"6.532954, 3.36739",2022-05-10,32.0,21.0,27.8,40.6,21.0,31.8,24.7,83.7,1.0,100,4.17,rain,0.0,0.0,24.1,20.5,205.1,1011.7,59.0,10.0,210.0,18.3,9,60.0,2022-05-10T06:31:07,2022-05-10T18:54:54,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2022-05-11,Abule Egba,FAGBA,Not Specified,Notification,NOTIFICATION TO CUSTOMERS,FAGBA,3948.9,89013.62,3328.0,87720.02,3819.4,50.835,49.133,358.0,300.0,"6.532954, 3.36739",2022-05-11,34.0,25.8,29.3,43.5,25.8,35.1,25.8,82.5,0.0,0,0.0,,0.0,0.0,22.0,15.5,190.0,1011.6,45.0,9.8,288.2,25.0,9,60.0,2022-05-11T06:30:57,2022-05-11T18:55:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2022-05-12,Abule Egba,FAGBA,Not Specified,Transformer (N/S),FAULT AFFECTING 11-BECKLEYINJ-T1-BECKLEY-AINA 1,11 BECKLEYINJ T1 BECKLEY AINA 1,3981.3,89198.4,3535.0,87987.49,3698.3,50.604,48.987,355.0,300.0,"6.532954, 3.36739",2022-05-12,32.0,24.9,28.1,40.6,24.9,32.3,25.2,85.0,9.0,100,8.33,rain,0.0,0.0,18.7,22.3,192.8,1012.2,50.1,10.0,264.9,22.7,9,60.0,2022-05-12T06:30:48,2022-05-12T18:55:08,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2022-05-13,Shomolu,ILUPEJU,Not Specified,Notification,CUSTOMER NOTIFICATION NEEDED,"OREMEJI STREET, OBANLE ARO STREET, AKINSETE DRIVE",3803.8,84836.96,3134.5,83690.28,3344.2,50.987,48.88,363.0,300.0,"6.532954, 3.36739",2022-05-13,32.8,25.8,29.1,41.5,25.8,34.3,25.3,80.8,0.0,0,0.0,,0.0,0.0,25.2,16.6,206.8,1012.3,56.8,10.0,264.2,22.8,9,60.0,2022-05-13T06:30:39,2022-05-13T18:55:15,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2022-05-13,Akowonjo,IPAJA,Not Specified,Planned,EMERGENCY OUTAGE ON T2-100MVA SECONDARY BREAKER ALIMOSHO TS,"ALIMOSHO ROAD , AKOWONJO ROUND ABOUT, OKUNOLA AREA, ORILE ROAD ,OWOLEWA, MAPPLE WOOD, ABBATTOR, WILLIAMS ESTATE, AMOO RD, IPAJA RD OKO BOA , DOPEMU RD, GOWON ESTATE, OLORUN ADABA, AGBELE ENVIRON, OKUNOLA",3803.8,84836.96,3134.5,83690.28,3344.2,50.987,48.88,363.0,300.0,"6.532954, 3.36739",2022-05-13,32.8,25.8,29.1,41.5,25.8,34.3,25.3,80.8,0.0,0,0.0,,0.0,0.0,25.2,16.6,206.8,1012.3,56.8,10.0,264.2,22.8,9,60.0,2022-05-13T06:30:39,2022-05-13T18:55:15,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2022-05-14,,,,,None,,3871.6,81452.41,2589.8,80362.71,3639.9,51.89,49.01,358.0,300.0,"6.532954, 3.36739",2022-05-14,33.0,22.9,28.0,40.6,22.9,31.6,24.0,80.3,0.9,100,4.17,rain,0.0,0.0,33.5,27.7,166.9,1012.2,55.4,11.4,260.8,22.5,9,60.0,2022-05-14T06:30:31,2022-05-14T18:55:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-15,Shomolu,ILUPEJU,Not Specified,Transformer (N/S),FAULT ON 11-ILUPEJU BYPASSINJ-T1-BYPASS 11-ILUPEJU BYPASSINJ-T1-INDUSTRIAL 11-ILUPEJU BYPASSINJ-T1-OBANIKORO,"INDUSTRIAL AVENUE, ILUPEJU BYPASS, CRYSTAL ESTATE, TOWN PLANNING WAY, OBANIKORO AND ESTHER OSHIYEMI STREET",3694.2,84847.4,3346.5,83742.69,3502.8,51.008,49.05,357.0,300.0,"6.532954, 3.36739",2022-05-15,33.0,25.0,29.1,43.8,25.0,34.5,25.7,82.3,0.0,0,0.0,rain,0.0,0.0,22.3,18.4,196.8,1012.6,46.7,9.2,266.1,22.9,8,60.0,2022-05-15T06:30:24,2022-05-15T18:55:30,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2022-05-16,,,,,None,,3784.460726777768,84861.51360782496,3248.8061581806646,83700.86870665311,3619.288812120232,51.01200528328357,49.085661384030345,357.0846097690362,299.9750626232599,"6.532954, 3.36739",2022-05-16,33.2,26.0,29.6,42.1,26.0,34.4,24.6,75.6,3.0,100,29.17,rain,0.0,0.0,22.3,19.4,209.8,1012.2,62.8,15.3,260.3,22.4,8,60.0,2022-05-16T06:30:18,2022-05-16T18:55:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2022-05-17,Abule Egba,ADIYAN,Not Specified,DT,FAULT AFFECTING CUSTOMERS ON MUTA 3 500KVA DT,MUTA,3804.4,83446.56,3054.4,82402.24,3790.2,50.95,49.03,358.0,300.0,"6.532954, 3.36739",2022-05-17,29.6,24.0,27.4,34.5,24.0,30.7,24.2,82.8,6.0,100,4.17,rain,0.0,0.0,31.7,27.7,156.9,1011.9,67.1,13.4,260.1,22.5,9,60.0,2022-05-17T06:30:12,2022-05-17T18:55:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2022-05-18,,,,,None,,3838.0,89064.87,3552.9,87785.56,3758.6,50.476,49.145,354.0,300.0,"6.532954, 3.36739",2022-05-18,32.0,24.1,28.1,39.2,24.1,31.8,24.6,82.1,0.1,100,4.17,rain,0.0,0.0,23.4,22.3,195.7,1010.9,55.5,9.1,236.8,20.4,9,30.0,2022-05-18T06:30:07,2022-05-18T18:55:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2022-05-19,,,,,None,,3758.6,84434.45,3185.6,83339.89,3526.3,50.718,49.025,358.0,300.0,"6.532954, 3.36739",2022-05-19,32.0,24.9,28.2,37.7,24.9,31.6,24.1,79.7,1.0,100,4.17,rain,0.0,0.0,26.3,18.7,181.0,1011.4,67.4,14.1,247.0,21.4,9,60.0,2022-05-19T06:30:03,2022-05-19T18:56:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2022-05-20,,,,,None,,3795.4,82124.76,3003.3,80362.96,3589.5,51.013,49.08,356.0,300.0,"6.532954, 3.36739",2022-05-20,31.0,25.2,28.2,39.1,25.2,32.7,24.7,81.8,0.9,100,12.5,rain,0.0,0.0,23.0,18.4,178.2,1012.5,72.6,12.6,197.1,16.9,7,30.0,2022-05-20T06:29:59,2022-05-20T18:56:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
2022-05-20,,,,,None,,3534.7,81792.97,3189.2,80769.11,3284.4,50.419,49.99,356.0,300.0,"6.532954, 3.36739",2022-05-20,31.0,25.2,28.2,39.1,25.2,32.7,24.7,81.8,0.9,100,12.5,rain,0.0,0.0,23.0,18.4,178.2,1012.5,72.6,12.6,197.1,16.9,7,30.0,2022-05-20T06:29:59,2022-05-20T18:56:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
2022-05-21,Abule Egba,FAGBA,11 KV,Feeder,OUTAGE ALERT: BOOKS 11KV FEEDER,BOOKS,3773.100048601087,85215.04207795586,3301.095067010442,83987.26097044574,3633.745577044371,50.649233889085735,49.08560705516693,356.4774030878829,299.9750626232599,"6.532954, 3.36739",2022-05-21,30.8,24.0,26.4,37.5,24.0,28.2,24.6,90.8,22.0,100,4.17,rain,0.0,0.0,24.5,20.5,253.4,1013.7,56.3,7.7,167.9,14.4,9,30.0,2022-05-21T06:29:56,2022-05-21T18:56:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
2022-05-21,Abule Egba,AKUTE,Not Specified,Feeder,OUTAGE ON ISHASHI FEEDER,ISHASHI,3773.100048601087,85215.04207795586,3301.095067010442,83987.26097044574,3633.745577044371,50.649233889085735,49.08560705516693,356.4774030878829,299.9750626232599,"6.532954, 3.36739",2022-05-21,30.8,24.0,26.4,37.5,24.0,28.2,24.6,90.8,22.0,100,4.17,rain,0.0,0.0,24.5,20.5,253.4,1013.7,56.3,7.7,167.9,14.4,9,30.0,2022-05-21T06:29:56,2022-05-21T18:56:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
2022-05-22,Abule Egba,IJU,Not Specified,Feeder,OUTAGE ON 11-OBAWOLEINJ-T1-YOUDEOWEI FEEDER,OBAWOLE,3751.1,85209.68,3359.9,84045.52,3943.2,50.491,48.99,357.0,300.0,"6.532954, 3.36739",2022-05-22,30.8,23.0,26.3,36.3,23.0,28.5,24.0,87.8,1.0,100,4.17,rain,0.0,0.0,20.2,13.0,270.3,1014.3,47.6,8.3,161.2,14.0,6,30.0,2022-05-22T06:29:54,2022-05-22T18:56:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
2022-05-23,,,,,None,,3943.2,89648.54,3424.8,88390.76,3685.3,50.934,49.03,354.0,300.0,"6.532954, 3.36739",2022-05-23,31.0,22.6,26.8,37.7,22.6,29.2,24.1,85.6,2.5,100,4.17,rain,0.0,0.0,23.0,33.5,7.3,1013.0,53.0,9.3,42.1,3.6,2,30.0,2022-05-23T06:29:53,2022-05-23T18:56:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
