name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.514193, 3.308678",2023-05-17,34,25.8,29.5,42.1,25.8,35.4,25.6,80.6,0,0,0,,0,0,23.8,22.3,217.6,1011.9,52.4,9.8,247.9,21.5,8,30,2023-05-17T06:30:30,2023-05-17T18:55:59,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-05-18,32.1,22.8,27.8,39.5,22.8,31.5,24.2,81.7,59,100,12.5,rain,0,0,81.7,20.5,254.1,1012.4,51.4,9.3,99.1,8.6,5,60,2023-05-18T06:30:25,2023-05-18T18:56:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-05-19,33.2,25,28.9,42.3,25,33.6,25,80.6,0.1,100,4.17,rain,0,0,22.7,18,245.4,1012.3,47.7,10.1,280.4,24.2,9,30,2023-05-19T06:30:20,2023-05-19T18:56:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-20,32.4,25,28.3,37.4,25,32.1,24.4,80.1,5,100,4.17,rain,0,0,24.5,15.8,212.5,1012,58.6,11.6,211.4,18.1,7,60,2023-05-20T06:30:16,2023-05-20T18:56:27,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-21,34,25.2,28.7,42,25.2,33,25.1,82,0,0,0,rain,0,0,24.1,20.5,227.5,1012.6,49.5,9.6,277.8,24.1,9,30,2023-05-21T06:30:13,2023-05-21T18:56:38,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2023-05-22,32,24,28.3,39.2,24,32.9,25.4,84.9,0.1,100,4.17,rain,0,0,24.1,20.5,227.4,1012.4,60,9.8,231.3,20.2,9,30,2023-05-22T06:30:11,2023-05-22T18:56:49,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-23,33,24.8,28.3,42.3,24.8,32.7,25.3,84.6,12,100,4.17,rain,0,0,24.1,20.5,203.4,1011.7,62.1,8,236,20.3,8,30,2023-05-23T06:30:09,2023-05-23T18:57:00,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-05-24,33,26.1,29.3,43.8,26.1,35.4,25.8,82.1,0,0,0,,0,0,33.5,29.5,213.6,1010.9,61.7,10.8,253.6,21.7,9,30,2023-05-24T06:30:08,2023-05-24T18:57:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-25,34,24.2,28.9,42.1,24.2,33.7,24.8,79.1,7,100,4.17,rain,0,0,64.8,22.3,209.9,1011.1,70.1,10.5,246.5,21.2,8,60,2023-05-25T06:30:08,2023-05-25T18:57:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-26,33,26,29.4,42.1,26,35.3,25.7,81.5,7,100,4.17,rain,0,0,26.6,22.3,230,1011.1,56.2,9.9,277.2,24,9,60,2023-05-26T06:30:09,2023-05-26T18:57:35,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-05-27,28,22.7,26,33.6,22.7,28,24.6,91.9,2,100,4.17,rain,0,0,64.8,37.1,13.1,1011.5,57.6,9.5,192.2,16.5,9,60,2023-05-27T06:30:10,2023-05-27T18:57:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-28,33,23.7,28,42.1,23.7,32,24.4,82.1,0,0,0,rain,0,0,25.9,22.3,201,1012.1,49.2,9,269.2,23.4,9,60,2023-05-28T06:30:11,2023-05-28T18:58:00,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2023-05-29,29.2,25,26.3,33.5,25,27.9,24.4,89.2,20,100,4.17,rain,0,0,31.7,25.9,84.9,1012.5,55.6,9,172.2,14.7,6,60,2023-05-29T06:30:14,2023-05-29T18:58:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-30,32,23,27.9,39.2,23,31.5,24.1,81,0,0,0,rain,0,0,24.1,22.3,150.2,1013.4,51.9,9.3,277.5,23.8,9,30,2023-05-30T06:30:17,2023-05-30T18:58:26,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-05-31,33,25.2,29.1,42.1,25.2,34.3,25.3,81,0.1,100,4.17,rain,0,0,26.3,22.3,218,1012.6,53.4,11.2,231.8,20.1,7,60,2023-05-31T06:30:20,2023-05-31T18:58:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-01,32,25.7,28.6,40.7,25.7,33.5,25.4,83.9,5,100,4.17,rain,0,0,27.7,24.1,227.4,1011.9,62.3,9.8,233.3,20.3,9,30,2023-06-01T06:30:25,2023-06-01T18:58:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-02,31,25,27.8,40.7,25,31.3,25.2,86.1,8,100,4.17,rain,0,0,27.7,25.9,221.3,1012.4,61.5,9.7,240.2,20.8,8,60,2023-06-02T06:30:29,2023-06-02T18:59:06,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-03,30,25,27,36.3,25,29.4,24.7,88,7,100,4.17,rain,0,0,28.8,20.5,242.4,1013.6,46.7,9.4,245,21.2,8,30,2023-06-03T06:30:35,2023-06-03T18:59:20,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-04,32,24.7,28.3,39.2,24.7,32.4,24.4,79.8,0,0,0,rain,0,0,27.7,24.1,240.1,1013.3,55.3,10.2,259.2,22.3,9,60,2023-06-04T06:30:41,2023-06-04T18:59:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-05,32,25.8,28.8,41.6,25.8,34,25.5,83.1,0,0,0,rain,0,0,29.5,27.7,225.8,1013.1,54.1,10,241,20.7,8,30,2023-06-05T06:30:47,2023-06-05T18:59:48,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-06,30,23,26.2,37.5,23,29,24.7,91.5,33,100,8.33,rain,0,0,46.4,16.6,224.4,1013.2,59.5,8.7,56.4,4.7,3,30,2023-06-06T06:30:55,2023-06-06T19:00:03,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-07,31,24,26.8,37.8,24,29.3,24,85.6,0,0,0,rain,0,0,22.7,20.5,229.5,1014.1,66.7,8.4,248.1,21.4,8,30,2023-06-07T06:31:02,2023-06-07T19:00:17,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-08,29,21.3,25.3,33.6,21.3,26.7,22.9,87.1,66.2,100,12.5,rain,0,0,46.4,27.7,218.6,1015.3,55.3,9,45.1,3.9,2,30,2023-06-08T06:31:10,2023-06-08T19:00:31,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-09,32,24,27.6,37.9,24,30.7,24.3,83,0,0,0,,0,0,22.7,22.3,203.6,1014,49.5,9,252.6,21.7,9,30,2023-06-09T06:31:19,2023-06-09T19:00:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-10,31,25.8,27.3,37.8,25.8,30,24.6,85.6,0,0,0,rain,0,0,29.5,25.9,221.5,1013.3,65.7,9.8,255.4,22,9,30,2023-06-10T06:31:28,2023-06-10T19:01:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-11,27,24,25.5,30.6,24,26.2,24.3,92.8,67,100,8.33,rain,0,0,31.3,18.4,232.5,1014.6,58.6,8.8,110.8,9.4,6,10,2023-06-11T06:31:38,2023-06-11T19:01:15,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-12,32.8,24,28.1,39.2,24,31.3,23.8,78.5,0,0,0,rain,0,0,24.1,24.1,244.9,1015,60.4,11.7,281,24.2,9,10,2023-06-12T06:31:47,2023-06-12T19:01:29,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-13,31.8,25,28.1,39.1,25,31.5,23.9,78.8,0,0,0,,0,0,25.9,22.3,246.9,1014.3,43.6,10,272.8,23.6,9,10,2023-06-13T06:31:58,2023-06-13T19:01:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-14,30,23,26.7,35.1,23,28.5,23.4,83.1,18,100,4.17,rain,0,0,25.9,22.3,242.3,1013.6,55,10.6,170.5,14.9,7,10,2023-06-14T06:32:09,2023-06-14T19:01:58,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-15,27,24,25.6,30.6,24,26.3,24.4,93,100,100,4.17,rain,0,0,27.7,18.4,205,1014.2,65,7.5,90.5,7.7,6,10,2023-06-15T06:32:20,2023-06-15T19:02:12,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-16,30.7,24.8,27.2,37.2,24.8,30.1,24.6,86.1,6,100,4.17,rain,0,0,20.5,18.4,245.7,1014,58,8.6,215.5,18.7,8,30,2023-06-16T06:32:31,2023-06-16T19:02:27,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-17,32,25,28.6,40.7,25,33.1,25.2,82.6,0,0,0,,0,0,25.9,22.3,246.9,1013.2,52.7,9.5,228.3,19.8,9,30,2023-06-17T06:32:43,2023-06-17T19:02:40,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-06-18,31.1,25,28,39.3,25,32.1,25.1,84.8,0.6,100,12.5,rain,0,0,27.7,24.1,237.6,1013.1,58.8,11.1,204.2,17.7,7,30,2023-06-18T06:32:55,2023-06-18T19:02:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-19,30,23,25.9,35.1,23,27.4,23.6,87.8,19,100,4.17,rain,0,0,23.8,18.4,228.3,1013.6,51.5,9.4,254.1,21.9,9,30,2023-06-19T06:33:07,2023-06-19T19:03:08,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-20,30,23.9,26.6,36.2,23.9,28.6,24.1,86.5,0,0,0,rain,0,0,27.7,24.1,224.2,1013.3,55.1,10.4,128,10.9,5,30,2023-06-20T06:33:20,2023-06-20T19:03:21,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-21,28.2,24.7,25.6,33.1,24.7,26.1,24,90.6,1,100,4.17,rain,0,0,31.7,27.7,223,1014.1,59.8,9.1,118.6,10.2,7,10,2023-06-21T06:33:33,2023-06-21T19:03:34,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-22,29.2,24,26.4,34,24,28.3,23.6,84.6,0,0,0,rain,0,0,37.4,25.9,261.4,1014.3,54.3,9.9,35.1,3,2,10,2023-06-22T06:33:46,2023-06-22T19:03:47,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-23,29.8,24,26.3,34.7,24,28,23.8,86.3,2,100,4.17,rain,0,0,32.8,29.5,236.4,1013.5,69.9,9.9,155.8,13.5,9,10,2023-06-23T06:33:59,2023-06-23T19:04:00,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-24,27,24,25.3,30.1,24,26,23.6,90.9,26,100,16.67,rain,0,0,32,25.9,219.2,1013.9,62.9,8,41.6,3.5,2,10,2023-06-24T06:34:13,2023-06-24T19:04:12,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-25,30,24,26.5,34.2,24,27.8,23.2,82.9,4,100,4.17,rain,0,0,29.9,24.1,218.3,1014.7,60.5,9.9,268.7,23.4,9,10,2023-06-25T06:34:26,2023-06-25T19:04:24,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-06-26,30,22.9,26.1,34.9,22.9,27.4,22.2,79.7,0,0,0,,0,0,31,24.1,229.1,1014.2,55,11.2,172.8,14.9,7,10,2023-06-26T06:34:40,2023-06-26T19:04:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-27,32.2,24.2,27.6,37.2,24.2,29.6,22.9,76.9,0,0,0,rain,0,0,64.8,27.7,245,1013.4,59.9,9.7,214.6,18.7,8,10,2023-06-27T06:34:54,2023-06-27T19:04:47,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-06-28,27,23,25.2,30.1,23,25.7,23.6,90.8,32,100,12.5,rain,0,0,64.8,25.9,240.4,1014.2,63,9.4,45,3.9,3,10,2023-06-28T06:35:07,2023-06-28T19:04:58,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-06-29,29.2,24.7,26.5,34.5,24.7,28.2,24.1,87,3,100,4.17,rain,0,0,21.2,22.3,219.7,1015.8,60.3,11.3,237,20.3,8,10,2023-06-29T06:35:21,2023-06-29T19:05:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-06-30,30.7,24,27.1,36.2,24,29.2,23.7,82.2,0.6,100,16.67,rain,0,0,24.1,24.1,236.8,1015.5,73.5,15.2,178.9,15.5,7,10,2023-06-30T06:35:35,2023-06-30T19:05:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-01,31.4,25,27.5,37.8,25,29.9,23.9,81.7,0.3,100,8.33,rain,0,0,24.1,25.9,223.3,1014.1,60.1,13.4,217.3,18.7,8,30,2023-07-01T06:35:49,2023-07-01T19:05:28,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-02,31,23,26.7,37.8,23,28.7,23.6,83.9,12,100,4.17,rain,0,0,22.3,33.5,205.6,1015.1,67.6,12.4,44.5,3.9,2,10,2023-07-02T06:36:03,2023-07-02T19:05:37,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-03,31.1,23.2,27.2,37.3,23.2,29.7,23.8,82.7,0.3,100,8.33,rain,0,0,20.5,20.5,227,1015.1,50.8,13,251.4,21.7,9,10,2023-07-03T06:36:17,2023-07-03T19:05:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-04,30.8,16,26.5,34.3,16,28.6,23.5,84.2,6.1,100,33.33,rain,0,0,31.7,33.5,241.9,1015.3,70.1,16.7,210.7,18.2,9,30,2023-07-04T06:36:30,2023-07-04T19:05:53,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-05,30,24.2,27,35.1,24.2,29.1,23.8,83.1,2,100,4.17,rain,0,0,33.5,14.8,194.8,1015,54.2,10.5,143.2,12.3,8,10,2023-07-05T06:36:44,2023-07-05T19:06:01,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-06,31,24,27.2,36.6,24,29.7,23.9,83.2,0.5,100,4.17,rain,0,0,25.9,24.1,231.6,1013.1,51.7,10,250.5,21.7,8,10,2023-07-06T06:36:57,2023-07-06T19:06:08,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-07-07,28,24,25.9,32.7,24,26.9,24.4,91.2,51,100,4.17,rain,0,0,27,14.8,241,1013.8,62.9,8.2,255,22.1,8,30,2023-07-07T06:37:11,2023-07-07T19:06:14,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-07-08,27,23.8,25,30.6,23.8,25.3,23.7,92.7,7,100,8.33,rain,0,0,31.3,25.9,231.5,1013.9,58,9.6,40.9,3.6,3,10,2023-07-08T06:37:24,2023-07-08T19:06:20,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-09,27,24,25.5,30.6,24,25.8,24.2,92.9,5,100,4.17,rain,0,0,24.8,14.8,225.3,1015.4,48.8,7.9,75.4,6.6,4,10,2023-07-09T06:37:37,2023-07-09T19:06:25,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-07-10,29.9,24,26.8,35.7,24,29.3,24.3,86.5,0.1,100,4.17,rain,0,0,22.3,22.3,224.6,1014.5,58,9,234.7,20.3,8,10,2023-07-10T06:37:50,2023-07-10T19:06:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-11,30,24,27,36.2,24,29.3,24.3,85.6,0,0,0,rain,0,0,29.5,24.1,236.5,1013.1,55.9,9.1,230.8,19.9,8,30,2023-07-11T06:38:02,2023-07-11T19:06:33,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-07-12,30,23,26.4,36.2,23,28.3,24.2,88,0,0,0,rain,0,0,27.7,18.4,222.8,1012.4,62.8,9.4,51.5,4.4,2,10,2023-07-12T06:38:15,2023-07-12T19:06:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-13,29,23.3,26.2,34.5,23.3,28.2,23.9,87.4,1,100,4.17,rain,0,0,20.5,18.4,219.4,1013.3,48.3,9,230.5,19.9,9,10,2023-07-13T06:38:27,2023-07-13T19:06:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"6.514193, 3.308678",2023-07-14,30,24,27.1,36.5,24,30,24.3,85.4,0,0,0,rain,0,0,17.3,14.8,240.5,1013.7,52.5,9.1,247.6,21.3,9,30,2023-07-14T06:38:38,2023-07-14T19:06:41,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2023-07-15,31.7,25,26.9,34.7,25,28.4,23.8,83.7,1.4,100,12.5,rain,0,0,24.1,27.7,223.1,1013.6,70.7,14.6,253.9,21.8,8,30,2023-07-15T06:38:50,2023-07-15T19:06:42,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-16,31,25,27.2,37.8,25,29.3,24.4,85.7,1.3,100,16.67,rain,0,0,25.9,24.1,237.7,1013.2,63.3,12.2,210.1,18.2,7,10,2023-07-16T06:39:01,2023-07-16T19:06:42,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-17,30,24.8,27.1,36.2,24.8,29.7,24.7,86.9,13,100,8.33,rain,0,0,27.4,18.5,235.9,1014.2,59.6,9.3,263.1,22.7,9,10,2023-07-17T06:39:12,2023-07-17T19:06:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-07-18,29,24,26.7,34.5,24,29.2,24.4,87.3,0.1,100,4.17,rain,0,0,27.7,24.1,239.5,1015.2,54.5,10.5,254,21.7,8,30,2023-07-18T06:39:22,2023-07-18T19:06:41,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-19,31,25,27.6,37.5,25,30.2,24.2,83,0,0,0,rain,0,0,27.4,22.3,235.4,1015.1,62.2,10.3,179.5,15.4,9,30,2023-07-19T06:39:33,2023-07-19T19:06:40,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-20,31,25.8,27.8,37.8,25.8,30.8,24.3,81.7,0,0,0,rain,0,0,29.9,25.9,230.6,1014.8,55.8,10,241.3,20.8,8,30,2023-07-20T06:39:42,2023-07-20T19:06:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-07-21,30.4,25,27.2,33.6,25,29.5,24,83.2,0.5,100,4.17,rain,0,0,33.5,29.5,238.3,1014.8,57.3,10.4,242.4,21.1,8,10,2023-07-21T06:39:52,2023-07-21T19:06:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-22,27.8,23,25.9,30.6,23,27.1,23.7,87.9,51,100,8.33,rain,0,0,34.9,20.5,236.7,1015.6,62,10,206.9,17.8,8,10,2023-07-22T06:40:01,2023-07-22T19:06:30,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-23,26,22.9,24.4,26,22.9,24.4,23.5,94.8,29,100,8.33,rain,0,0,29.9,20.5,238,1016.7,46.6,6.3,81.3,7,5,10,2023-07-23T06:40:09,2023-07-23T19:06:26,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-24,29,23,25.9,34.5,23,27.4,23.5,87.4,0.4,100,4.17,rain,0,0,32.4,24.1,230.5,1015.7,57.6,8.5,179.4,15.4,9,10,2023-07-24T06:40:17,2023-07-24T19:06:20,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-25,30,24.8,26.6,36.2,24.8,28.4,24.3,87.7,0,0,0,rain,0,0,29.9,22.3,227.7,1014.9,58.2,9.8,267.6,23,9,30,2023-07-25T06:40:25,2023-07-25T19:06:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2023-07-26,29,23.9,26.7,35.6,23.9,29.4,24.4,87.7,0,0,0,rain,0,0,22.3,20.5,231.8,1014.7,53.3,9.1,238.5,20.6,8,10,2023-07-26T06:40:32,2023-07-26T19:06:08,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2023-07-27,30,25.7,27.7,36.2,25.7,31,24.6,84,0,0,0,rain,0,0,27,22.3,225.5,1014.8,59.9,10.6,195.2,16.8,8,10,2023-07-27T06:40:39,2023-07-27T19:06:00,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-28,30,24,26.7,35.1,24,28.4,24,85.6,0.1,100,4.17,rain,0,0,31.7,27.7,225.5,1015.1,65.8,11.2,146.9,12.6,6,10,2023-07-28T06:40:46,2023-07-28T19:05:52,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-29,27,24.2,26,30.6,24.2,27,24.1,89.3,14,100,12.5,rain,0,0,36,22.3,228.3,1015.7,67.5,8.9,59.4,5.1,5,10,2023-07-29T06:40:51,2023-07-29T19:05:43,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-30,30,24.8,26.6,36.2,24.8,28.7,24.2,87,0,0,0,rain,0,0,24.1,24.1,232.8,1016.2,56.1,10.3,68.6,5.9,3,10,2023-07-30T06:40:57,2023-07-30T19:05:33,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2023-07-31,28,24.8,26.4,32.7,24.8,28.2,24.3,88.4,0,0,0,rain,0,0,33.1,27.7,235.9,1016,62.4,9.7,236.4,20.5,8,10,2023-07-31T06:41:02,2023-07-31T19:05:22,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2023-08-01,27,25,25.8,30.6,25,26.7,24.1,90.3,5,100,4.17,rain,0,0,35.3,25.9,228.5,1015.3,66.2,8.7,106.4,9,7,10,2023-08-01T06:41:06,2023-08-01T19:05:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
